0,320,1
0,201,1
0,465,1
1,359,1
2,352,1
2,469,1
2,225,1
2,326,1
2,194,1
2,425,1
3,187,1
4,450,1
5,313,1
6,347,1
6,231,1
7,286,1
8,189,1
8,364,1
9,393,1
10,300,1
11,236,1
11,384,1
12,283,1
12,249,1
12,259,1
14,55,1
16,177,1
16,24,1
19,119,1
19,370,1
20,272,1
21,155,1
23,101,1
25,156,1
25,329,1
26,12,1
27,378,1
27,323,1
28,326,1
28,467,1
29,384,1
29,115,1
30,204,1
33,206,1
33,469,1
34,228,1
34,385,1
35,371,1
36,134,1
37,78,1
37,49,1
37,319,1
38,194,1
38,312,1
39,469,1
39,140,1
39,401,1
40,77,1
40,480,1
41,264,1
42,92,1
42,121,1
44,388,1
44,282,1
44,47,1
45,362,1
45,378,1
45,463,1
46,239,1
47,13,1
47,359,1
47,429,1
48,470,1
49,91,1
49,125,1
49,115,1
49,129,1
50,235,1
50,388,1
50,2,1
50,480,1
51,244,1
51,93,1
51,229,1
52,330,1
52,195,1
52,387,1
52,141,1
52,24,1
54,96,1
54,308,1
54,256,1
54,300,1
54,414,1
55,370,1
55,14,1
55,199,1
56,457,1
56,111,1
56,432,1
57,490,1
58,365,1
58,274,1
58,463,1
58,453,1
58,359,1
59,144,1
59,73,1
60,353,1
60,269,1
60,408,1
60,433,1
61,69,1
62,48,1
62,11,1
62,301,1
63,45,1
63,177,1
63,341,1
66,231,1
68,344,1
68,228,1
68,216,1
68,210,1
68,393,1
69,134,1
70,206,1
70,156,1
72,169,1
73,407,1
73,114,1
74,15,1
74,3,1
75,232,1
75,438,1
76,89,1
76,293,1
76,292,1
78,407,1
78,383,1
78,248,1
79,437,1
80,498,1
80,215,1
80,423,1
81,134,1
81,266,1
82,159,1
83,70,1
83,429,1
83,261,1
84,13,1
84,52,1
84,191,1
85,226,1
85,118,1
86,135,1
86,492,1
86,39,1
87,309,1
87,90,1
88,76,1
89,177,1
90,258,1
90,364,1
91,253,1
91,265,1
92,271,1
93,490,1
93,121,1
93,96,1
93,117,1
94,384,1
94,194,1
94,338,1
96,49,1
97,443,1
98,233,1
98,125,1
100,184,1
101,300,1
101,210,1
101,313,1
101,396,1
101,223,1
101,270,1
101,156,1
102,496,1
102,492,1
103,373,1
104,68,1
105,361,1
105,429,1
105,58,1
105,184,1
106,125,1
106,20,1
107,153,1
107,387,1
108,269,1
109,289,1
110,210,1
112,33,1
113,293,1
113,467,1
115,246,1
115,287,1
116,156,1
117,37,1
117,466,1
117,247,1
118,11,1
119,26,1
119,253,1
119,350,1
120,14,1
120,87,1
121,391,1
123,27,1
123,200,1
124,425,1
125,187,1
125,154,1
125,492,1
127,394,1
127,95,1
127,395,1
129,142,1
129,422,1
130,149,1
130,486,1
130,337,1
130,64,1
131,182,1
131,38,1
133,282,1
133,10,1
133,271,1
134,487,1
134,198,1
135,159,1
135,168,1
135,42,1
136,394,1
136,392,1
137,454,1
138,18,1
139,265,1
139,252,1
139,109,1
140,351,1
140,225,1
140,64,1
140,412,1
141,79,1
141,498,1
143,79,1
143,34,1
144,496,1
145,437,1
145,454,1
146,275,1
147,132,1
148,429,1
148,241,1
149,292,1
149,135,1
149,128,1
149,472,1
149,374,1
150,342,1
150,320,1
150,282,1
150,491,1
151,7,1
153,75,1
154,58,1
155,123,1
155,64,1
155,227,1
156,192,1
157,470,1
157,6,1
157,477,1
157,264,1
157,487,1
158,351,1
158,231,1
158,117,1
159,496,1
159,388,1
160,477,1
161,453,1
161,470,1
162,248,1
162,84,1
163,73,1
164,93,1
164,8,1
164,184,1
165,233,1
165,111,1
166,446,1
167,173,1
167,237,1
169,399,1
169,499,1
170,288,1
171,47,1
172,417,1
172,97,1
172,50,1
173,481,1
173,474,1
174,195,1
176,391,1
176,448,1
177,494,1
178,197,1
178,33,1
178,212,1
178,72,1
178,352,1
179,496,1
180,310,1
180,160,1
181,345,1
182,103,1
184,472,1
185,108,1
186,398,1
188,51,1
188,159,1
188,166,1
188,492,1
189,72,1
189,423,1
190,487,1
190,375,1
190,98,1
190,425,1
192,61,1
192,492,1
193,140,1
194,153,1
195,117,1
195,13,1
195,97,1
196,34,1
198,405,1
199,75,1
199,368,1
200,442,1
200,482,1
200,56,1
203,23,1
203,187,1
203,236,1
204,424,1
204,90,1
205,484,1
206,256,1
207,284,1
208,459,1
208,233,1
209,26,1
210,480,1
211,413,1
212,297,1
212,289,1
212,389,1
212,274,1
213,190,1
214,242,1
214,278,1
215,240,1
216,2,1
217,178,1
217,224,1
218,207,1
218,368,1
219,421,1
219,43,1
219,61,1
220,274,1
220,204,1
220,95,1
221,439,1
221,235,1
221,409,1
221,16,1
221,62,1
222,42,1
223,162,1
223,438,1
224,252,1
224,69,1
225,495,1
225,232,1
225,349,1
226,70,1
226,107,1
226,23,1
227,216,1
227,95,1
227,168,1
228,201,1
228,469,1
228,73,1
228,175,1
230,198,1
230,17,1
230,359,1
230,105,1
231,79,1
231,131,1
232,135,1
232,426,1
232,391,1
233,34,1
233,234,1
234,375,1
234,212,1
235,29,1
236,145,1
236,476,1
238,471,1
238,186,1
238,336,1
238,315,1
238,136,1
238,429,1
238,44,1
238,280,1
239,117,1
241,187,1
241,317,1
242,129,1
242,349,1
242,106,1
243,352,1
244,483,1
244,250,1
244,248,1
244,343,1
245,128,1
245,391,1
245,130,1
247,245,1
247,445,1
249,183,1
249,278,1
250,416,1
250,196,1
250,174,1
250,36,1
250,397,1
250,471,1
251,446,1
251,482,1
253,7,1
253,200,1
254,145,1
256,145,1
256,287,1
256,32,1
257,299,1
257,52,1
258,183,1
259,16,1
259,383,1
259,199,1
259,456,1
260,399,1
260,23,1
261,316,1
262,60,1
262,235,1
263,425,1
263,95,1
263,432,1
263,260,1
265,455,1
265,359,1
265,496,1
266,395,1
267,415,1
267,157,1
267,193,1
268,198,1
269,161,1
269,200,1
269,482,1
269,65,1
269,180,1
270,55,1
270,1,1
270,253,1
271,451,1
271,454,1
271,354,1
273,20,1
